Source Term,Mapped Term Label,Mapped Term IRI,Mapped Ontology IRI,Mapping Score
lactose intolerance,lactose intolerance adult type,http://www.ebi.ac.uk/efo/EFO_1000063,http://www.ebi.ac.uk/efo/efo.owl#,0.787012372420767
lactose intolerance,lactose tolerance test,http://www.ebi.ac.uk/efo/EFO_0010557,http://www.ebi.ac.uk/efo/efo.owl#,0.7762476326888768
thyroiditis,thyroiditis,http://purl.obolibrary.org/obo/MONDO_0004126,http://www.ebi.ac.uk/efo/efo.owl#,0.9938148778718667
thyroiditis,atrophic thyroiditis,http://www.ebi.ac.uk/efo/EFO_0006813,http://www.ebi.ac.uk/efo/efo.owl#,0.7725254422398026
thyroiditis,subacute thyroiditis,http://www.ebi.ac.uk/efo/EFO_1001194,http://www.ebi.ac.uk/efo/efo.owl#,0.7063400508652236
acute pancreatitis,acute pancreatitis,http://www.ebi.ac.uk/efo/EFO_1000652,http://www.ebi.ac.uk/efo/efo.owl#,0.994300225264714
acute pancreatitis,pancreatitis,http://www.ebi.ac.uk/efo/EFO_0000278,http://www.ebi.ac.uk/efo/efo.owl#,0.8259168277588966
acute pancreatitis,chronic pancreatitis,http://www.ebi.ac.uk/efo/EFO_0000342,http://www.ebi.ac.uk/efo/efo.owl#,0.6760383893472908
acanthosis nigricans,acanthosis nigricans,http://www.ebi.ac.uk/efo/EFO_1000660,http://www.ebi.ac.uk/efo/efo.owl#,0.9911388271703299
acanthosis nigricans,familial acanthosis nigricans,http://purl.obolibrary.org/obo/MONDO_0043003,http://www.ebi.ac.uk/efo/efo.owl#,0.8837568745111117
acanthosis nigricans,Crouzon syndrome - acanthosis nigricans,http://www.orpha.net/ORDO/Orphanet_93262,http://www.ebi.ac.uk/efo/efo.owl#,0.7426003593919503
allergic contact dermatitis,allergic contact dermatitis,http://www.ebi.ac.uk/efo/EFO_1000668,http://www.ebi.ac.uk/efo/efo.owl#,0.993181700301774
allergic contact dermatitis,contact dermatitis,http://www.ebi.ac.uk/efo/EFO_0005319,http://www.ebi.ac.uk/efo/efo.owl#,0.7382563502453426
allergic contact dermatitis,photoallergic dermatitis,http://purl.obolibrary.org/obo/MONDO_0006596,http://www.ebi.ac.uk/efo/efo.owl#,0.6257153922805636
cholesteatoma of middle ear,cholesteatoma of middle ear,http://www.ebi.ac.uk/efo/EFO_1000678,http://www.ebi.ac.uk/efo/efo.owl#,0.9866208948741403
cholesteatoma of middle ear,cholesteatoma,http://www.ebi.ac.uk/efo/EFO_1000675,http://www.ebi.ac.uk/efo/efo.owl#,0.7286543058425701
cholesteatoma of middle ear,middle ear,http://purl.obolibrary.org/obo/UBERON_0001756,http://www.ebi.ac.uk/efo/efo.owl#,0.6611026551991936
erythema multiforme,erythema multiforme,http://www.ebi.ac.uk/efo/EFO_1000694,http://www.ebi.ac.uk/efo/efo.owl#,0.990496164790855
erythema multiforme,Erythema,http://purl.obolibrary.org/obo/HP_0010783,http://www.ebi.ac.uk/efo/efo.owl#,0.6475344299577945
erythema multiforme,glioblastoma multiforme,http://www.ebi.ac.uk/efo/EFO_0000519,http://www.ebi.ac.uk/efo/efo.owl#,0.5475584771183841
hyperhidrosis,Hyperhidrosis,http://purl.obolibrary.org/obo/HP_0000975,http://www.ebi.ac.uk/efo/efo.owl#,0.9928347346406295
hyperhidrosis,hypohidrosis,http://www.ebi.ac.uk/efo/EFO_1000712,http://www.ebi.ac.uk/efo/efo.owl#,0.5963576424352391
hyperhidrosis,isolated hyperchlorhidrosis,http://purl.obolibrary.org/obo/MONDO_0007747,http://www.ebi.ac.uk/efo/efo.owl#,0.5946865468204648
impetigo,impetigo,http://www.ebi.ac.uk/efo/EFO_1000714,http://www.ebi.ac.uk/efo/efo.owl#,0.9964291966657678
impetigo,impetigo herpetiformis,http://www.ebi.ac.uk/efo/EFO_1000715,http://www.ebi.ac.uk/efo/efo.owl#,0.7480964835486946
impetigo,lentigo,http://purl.obolibrary.org/obo/MONDO_0021582,http://www.ebi.ac.uk/efo/efo.owl#,0.5088105329935504
irritant contact dermatitis,irritant dermatitis,http://www.ebi.ac.uk/efo/EFO_1000718,http://www.ebi.ac.uk/efo/efo.owl#,0.8272198610517875
irritant contact dermatitis,contact dermatitis,http://www.ebi.ac.uk/efo/EFO_0005319,http://www.ebi.ac.uk/efo/efo.owl#,0.7664821666100652
irritant contact dermatitis,allergic contact dermatitis,http://www.ebi.ac.uk/efo/EFO_1000668,http://www.ebi.ac.uk/efo/efo.owl#,0.5951883461079368
lichen planus,lichen planus,http://www.ebi.ac.uk/efo/EFO_1000726,http://www.ebi.ac.uk/efo/efo.owl#,0.9983109735315925
lichen planus,oral lichen planus,http://www.ebi.ac.uk/efo/EFO_0008517,http://www.ebi.ac.uk/efo/efo.owl#,0.8999253422127317
lichen planus,"lichen planus, familial",http://purl.obolibrary.org/obo/MONDO_0007902,http://www.ebi.ac.uk/efo/efo.owl#,0.7234444971051209
parapsoriasis,parapsoriasis,http://www.ebi.ac.uk/efo/EFO_1000747,http://www.ebi.ac.uk/efo/efo.owl#,0.9908495778804772
parapsoriasis,psoriasis,http://www.ebi.ac.uk/efo/EFO_0000676,http://www.ebi.ac.uk/efo/efo.owl#,0.6806755363898402
pemphigus,pemphigus,http://www.ebi.ac.uk/efo/EFO_1000749,http://www.ebi.ac.uk/efo/efo.owl#,0.9957408275288011
pemphigus,IgA pemphigus,http://www.ebi.ac.uk/efo/EFO_0008604,http://www.ebi.ac.uk/efo/efo.owl#,0.830557733513752
pemphigus,paraneoplastic pemphigus,http://www.ebi.ac.uk/efo/EFO_0008602,http://www.ebi.ac.uk/efo/efo.owl#,0.7493094729635363
pityriasis rosea,pityriasis rosea,http://www.ebi.ac.uk/efo/EFO_1000756,http://www.ebi.ac.uk/efo/efo.owl#,0.9944789913206058
pityriasis rosea,Pityriasis rubra pilaris,http://www.orpha.net/ORDO/Orphanet_2897,http://www.ebi.ac.uk/efo/efo.owl#,0.562894490965056
pityriasis rosea,pityriasis rubra pilaris,http://purl.obolibrary.org/obo/MONDO_0100017,http://www.ebi.ac.uk/efo/efo.owl#,0.562894490965056
rosacea,rosacea,http://www.ebi.ac.uk/efo/EFO_1000760,http://www.ebi.ac.uk/efo/efo.owl#,0.9963775091784806
rosacea,rosacea severity measurement,http://www.ebi.ac.uk/efo/EFO_0009180,http://www.ebi.ac.uk/efo/efo.owl#,0.6788485286907188
seborrhoeic dermatitis,seborrheic dermatitis,http://www.ebi.ac.uk/efo/EFO_1000764,http://www.ebi.ac.uk/efo/efo.owl#,0.797322496258224
seborrhoeic dermatitis,seborrheic infantile dermatitis,http://www.ebi.ac.uk/efo/EFO_1000765,http://www.ebi.ac.uk/efo/efo.owl#,0.6830482466996939
seborrhoeic dermatitis,seborrheic keratosis,http://www.ebi.ac.uk/efo/EFO_0005584,http://www.ebi.ac.uk/efo/efo.owl#,0.5383842459669896
atrophic disorders of skin,skin atrophy,http://www.ebi.ac.uk/efo/EFO_1000766,http://www.ebi.ac.uk/efo/efo.owl#,0.6823275330546102
atrophic disorders of skin,Atrophic scars,http://purl.obolibrary.org/obo/HP_0001075,http://www.ebi.ac.uk/efo/efo.owl#,0.5680971678554746
atrophic disorders of skin,atrophic gastritis,http://www.ebi.ac.uk/efo/EFO_1000826,http://www.ebi.ac.uk/efo/efo.owl#,0.5007029496163109
coxarthrosis,Hemarthrosis,http://www.ebi.ac.uk/efo/EFO_1001344,http://www.ebi.ac.uk/efo/efo.owl#,0.5179155052219154
coalworker s pneumoconiosis,pneumoconiosis,http://www.orpha.net/ORDO/Orphanet_182098,http://www.ebi.ac.uk/efo/efo.owl#,0.6754577429100241
ascorbic acid deficiency,ascorbic acid deficiency,http://www.ebi.ac.uk/efo/EFO_1000822,http://www.ebi.ac.uk/efo/efo.owl#,0.9909851378522275
ascorbic acid deficiency,L-ascorbic acid,http://purl.obolibrary.org/obo/CHEBI_29073,http://www.ebi.ac.uk/efo/efo.owl#,0.6086072668387168
ascorbic acid deficiency,Acid phosphatase deficiency,http://www.orpha.net/ORDO/Orphanet_35121,http://www.ebi.ac.uk/efo/efo.owl#,0.5468223863352654
bacterial meningitis,bacterial meningitis,http://www.ebi.ac.uk/efo/EFO_1000831,http://www.ebi.ac.uk/efo/efo.owl#,0.9911857309240546
bacterial meningitis,meningitis,http://purl.obolibrary.org/obo/MONDO_0021108,http://www.ebi.ac.uk/efo/efo.owl#,0.696033369402224
bacterial meningitis,susceptibility to bacterial meningitis measurement,http://www.ebi.ac.uk/efo/EFO_0008411,http://www.ebi.ac.uk/efo/efo.owl#,0.6842023892323001
dysplasia of cervix uteri,dysplasia of cervix,http://www.ebi.ac.uk/efo/EFO_1000910,http://www.ebi.ac.uk/efo/efo.owl#,0.8514015872515465
dysplasia of cervix uteri,dysplasia,http://www.ebi.ac.uk/efo/EFO_0008501,http://www.ebi.ac.uk/efo/efo.owl#,0.6717601710535717
dysplasia of cervix uteri,uterine cervix,http://purl.obolibrary.org/obo/UBERON_0000002,http://www.ebi.ac.uk/efo/efo.owl#,0.6222677426255463
habitual aborter,habitual abortion,http://www.ebi.ac.uk/efo/EFO_1000954,http://www.ebi.ac.uk/efo/efo.owl#,0.8699615674628222
other rickettsioses,rickettsiosis,http://www.ebi.ac.uk/efo/EFO_1001162,http://www.ebi.ac.uk/efo/efo.owl#,0.863558770712132
other rickettsioses,Rickettsia rickettsii,http://purl.obolibrary.org/obo/NCBITaxon_783,http://www.ebi.ac.uk/efo/efo.owl#,0.7975508385694227
other rickettsioses,Rickettsia conorii,http://purl.obolibrary.org/obo/NCBITaxon_781,http://www.ebi.ac.uk/efo/efo.owl#,0.6445271606146245
secondary parkinsonism,secondary Parkinson disease,http://www.ebi.ac.uk/efo/EFO_1001175,http://www.ebi.ac.uk/efo/efo.owl#,0.8348319715697231
secondary parkinsonism,Parkinsonism,http://purl.obolibrary.org/obo/HP_0001300,http://www.ebi.ac.uk/efo/efo.owl#,0.7624562070229933
secondary parkinsonism,Parkinson disease,http://purl.obolibrary.org/obo/MONDO_0005180,http://www.ebi.ac.uk/efo/efo.owl#,0.5504406004728917
viral meningitis,viral meningitis,http://www.ebi.ac.uk/efo/EFO_1001236,http://www.ebi.ac.uk/efo/efo.owl#,0.9888499856228382
viral meningitis,meningitis,http://purl.obolibrary.org/obo/MONDO_0021108,http://www.ebi.ac.uk/efo/efo.owl#,0.7967527227783031
viral meningitis,meningococcal meningitis,http://www.ebi.ac.uk/efo/EFO_1001040,http://www.ebi.ac.uk/efo/efo.owl#,0.6088457991017959
vitamin a deficiency,vitamin A deficiency,http://www.ebi.ac.uk/efo/EFO_1001237,http://www.ebi.ac.uk/efo/efo.owl#,0.9972468146106962
vitamin a deficiency,vitamin deficiency,http://www.ebi.ac.uk/efo/EFO_0005878,http://www.ebi.ac.uk/efo/efo.owl#,0.9508790475607832
vitamin a deficiency,vitamin B deficiency,http://purl.obolibrary.org/obo/MONDO_0042976,http://www.ebi.ac.uk/efo/efo.owl#,0.9050906528984751
spontaneous abortion,spontaneous abortion,http://www.ebi.ac.uk/efo/EFO_1001255,http://www.ebi.ac.uk/efo/efo.owl#,0.996377616489329
spontaneous abortion,Spontaneous abortion,http://purl.obolibrary.org/obo/HP_0005268,http://www.ebi.ac.uk/efo/efo.owl#,0.996377616489329
spontaneous abortion,spontaneous mutation,http://www.ebi.ac.uk/efo/EFO_0004018,http://www.ebi.ac.uk/efo/efo.owl#,0.6903607515866449
phlebitis thrombophlebitis,Thrombophlebitis,http://purl.obolibrary.org/obo/HP_0004418,http://www.ebi.ac.uk/efo/efo.owl#,0.9579795152136562
phlebitis thrombophlebitis,Phlebitis,http://www.ebi.ac.uk/efo/EFO_1001395,http://www.ebi.ac.uk/efo/efo.owl#,0.8969137589554599
phlebitis thrombophlebitis,obsolete_thrombophlebitis,http://www.ebi.ac.uk/efo/EFO_0003887,http://www.ebi.ac.uk/efo/efo.owl#,0.8002853064329644
unspecified renal colic,Renal Colic,http://www.ebi.ac.uk/efo/EFO_1001412,http://www.ebi.ac.uk/efo/efo.owl#,0.7291085917325637
taeniasis,Taeniasis,http://www.ebi.ac.uk/efo/EFO_1001433,http://www.ebi.ac.uk/efo/efo.owl#,0.9973205192145018
synovitis tenosynovitis,tenosynovitis,http://www.ebi.ac.uk/efo/EFO_1001435,http://www.ebi.ac.uk/efo/efo.owl#,0.946468397680157
synovitis tenosynovitis,synovitis,http://www.ebi.ac.uk/efo/EFO_0008997,http://www.ebi.ac.uk/efo/efo.owl#,0.9089276797943469
synovitis tenosynovitis,stenosing tenosynovitis,http://www.ebi.ac.uk/efo/EFO_0010822,http://www.ebi.ac.uk/efo/efo.owl#,0.7727421980047139
schistosomiasis,schistosomiasis,http://www.ebi.ac.uk/efo/EFO_1001475,http://www.ebi.ac.uk/efo/efo.owl#,0.9792943574341868
schistosomiasis,urinary schistosomiasis,http://www.ebi.ac.uk/efo/EFO_0007530,http://www.ebi.ac.uk/efo/efo.owl#,0.8141700211963622
schistosomiasis,neuroschistosomiasis,http://www.ebi.ac.uk/efo/EFO_0007394,http://www.ebi.ac.uk/efo/efo.owl#,0.792662781642686
unspecified abortion,abortion,http://www.ebi.ac.uk/efo/EFO_1001491,http://www.ebi.ac.uk/efo/efo.owl#,0.7065782464727548
unspecified abortion,septic abortion,http://www.ebi.ac.uk/efo/EFO_1001177,http://www.ebi.ac.uk/efo/efo.owl#,0.5351786022223122
unspecified abortion,Unspecified mitochondrial disorder,http://www.orpha.net/ORDO/Orphanet_254837,http://www.ebi.ac.uk/efo/efo.owl#,0.5032024138110395
femoral hernia,femoral hernia,http://www.ebi.ac.uk/efo/EFO_1001791,http://www.ebi.ac.uk/efo/efo.owl#,0.9886278659903995
femoral hernia,Hernia,http://purl.obolibrary.org/obo/HP_0100790,http://www.ebi.ac.uk/efo/efo.owl#,0.6320552824999457
femoral hernia,femoral cancer,http://www.ebi.ac.uk/efo/EFO_0007270,http://www.ebi.ac.uk/efo/efo.owl#,0.5888558650517274
ventral hernia,ventral hernia,http://www.ebi.ac.uk/efo/EFO_1001866,http://www.ebi.ac.uk/efo/efo.owl#,0.9851758136921984
ventral hernia,ventral,http://www.ebi.ac.uk/efo/EFO_0001662,http://www.ebi.ac.uk/efo/efo.owl#,0.7478402314819725
ventral hernia,Hernia,http://purl.obolibrary.org/obo/HP_0100790,http://www.ebi.ac.uk/efo/efo.owl#,0.6519666627377242
amyloidosis,amyloidosis,http://www.ebi.ac.uk/efo/EFO_1001875,http://www.ebi.ac.uk/efo/efo.owl#,0.9974882088496573
amyloidosis,AL amyloidosis,http://www.orpha.net/ORDO/Orphanet_85443,http://www.ebi.ac.uk/efo/efo.owl#,0.951613303350735
amyloidosis,Renal amyloidosis,http://purl.obolibrary.org/obo/HP_0001917,http://www.ebi.ac.uk/efo/efo.owl#,0.8818883866284263
cicatricial alopecia,cicatricial alopecia,http://www.ebi.ac.uk/efo/EFO_1002028,http://www.ebi.ac.uk/efo/efo.owl#,0.9873147491345176
cicatricial alopecia,central centrifugal cicatricial alopecia,http://purl.obolibrary.org/obo/MONDO_0022113,http://www.ebi.ac.uk/efo/efo.owl#,0.6776857250700822
cicatricial alopecia,Alopecia,http://www.orpha.net/ORDO/Orphanet_79364,http://www.ebi.ac.uk/efo/efo.owl#,0.6701859601918465
other disorders of nervous system,nervous system,http://purl.obolibrary.org/obo/UBERON_0001016,http://www.ebi.ac.uk/efo/efo.owl#,0.8198653346844861
other disorders of nervous system,congenital nervous system disorder,http://purl.obolibrary.org/obo/MONDO_0002320,http://www.ebi.ac.uk/efo/efo.owl#,0.7799520948795117
other disorders of nervous system,nervous system disease,http://www.ebi.ac.uk/efo/EFO_0000618,http://www.ebi.ac.uk/efo/efo.owl#,0.7687931182628355
polyuria,Polyuria,http://purl.obolibrary.org/obo/HP_0000103,http://www.ebi.ac.uk/efo/efo.owl#,0.9934068046514843
pruritus,Pruritus,http://purl.obolibrary.org/obo/HP_0000989,http://www.ebi.ac.uk/efo/efo.owl#,0.998536738409856
pruritus,prurigo,http://purl.obolibrary.org/obo/MONDO_0021739,http://www.ebi.ac.uk/efo/efo.owl#,0.572479246356317
nausea vomiting,Nausea and vomiting,http://purl.obolibrary.org/obo/HP_0002017,http://www.ebi.ac.uk/efo/efo.owl#,0.9441897389120386
nausea vomiting,post operative nausea and vomiting,http://www.ebi.ac.uk/efo/EFO_0004888,http://www.ebi.ac.uk/efo/efo.owl#,0.7632438115864403
nausea vomiting,Vomiting,http://purl.obolibrary.org/obo/HP_0002013,http://www.ebi.ac.uk/efo/efo.owl#,0.7066374251311482
peptic ulcer site unspecified,Peptic ulcer,http://purl.obolibrary.org/obo/HP_0004398,http://www.ebi.ac.uk/efo/efo.owl#,0.7047815066617883
peptic ulcer site unspecified,peptic ulcer disease,http://purl.obolibrary.org/obo/MONDO_0004247,http://www.ebi.ac.uk/efo/efo.owl#,0.6283540674428401
peptic ulcer site unspecified,Peptic ulcer perforation,http://www.ebi.ac.uk/efo/EFO_1001389,http://www.ebi.ac.uk/efo/efo.owl#,0.5418181902128285
erythema nodosum,Erythema nodosum,http://purl.obolibrary.org/obo/HP_0012219,http://www.ebi.ac.uk/efo/efo.owl#,0.991983901641136
erythema nodosum,Erythema,http://purl.obolibrary.org/obo/HP_0010783,http://www.ebi.ac.uk/efo/efo.owl#,0.6828332800883244
erythema nodosum,erythema infectiosum,http://www.ebi.ac.uk/efo/EFO_1000693,http://www.ebi.ac.uk/efo/efo.owl#,0.6786587607081767
oesophagitis,esophagitis,http://purl.obolibrary.org/obo/MONDO_0001409,http://www.ebi.ac.uk/efo/efo.owl#,0.8167352120907749
oesophagitis,Esophagitis,http://purl.obolibrary.org/obo/HP_0100633,http://www.ebi.ac.uk/efo/efo.owl#,0.8167352120907749
oesophagitis,peptic esophagitis,http://www.ebi.ac.uk/efo/EFO_1001095,http://www.ebi.ac.uk/efo/efo.owl#,0.6749957842227141
common variable immunodeficiency,Common variable immunodeficiency,http://www.orpha.net/ORDO/Orphanet_1572,http://www.ebi.ac.uk/efo/efo.owl#,0.9945829983436321
common variable immunodeficiency,obsolete_common variable immunodeficiency,http://www.ebi.ac.uk/efo/EFO_0000367,http://www.ebi.ac.uk/efo/efo.owl#,0.8763569985448755
common variable immunodeficiency,"immunodeficiency, common variable, 2",http://purl.obolibrary.org/obo/MONDO_0009413,http://www.ebi.ac.uk/efo/efo.owl#,0.8604806423659913
adrenogenital disorders,Adrenogenital syndrome,http://www.orpha.net/ORDO/Orphanet_181412,http://www.ebi.ac.uk/efo/efo.owl#,0.7811644254566283
adrenogenital disorders,acquired adrenogenital syndrome,http://purl.obolibrary.org/obo/MONDO_0045023,http://www.ebi.ac.uk/efo/efo.owl#,0.603144242845231
sickle cell disorders,Sickle cell anemia,http://www.orpha.net/ORDO/Orphanet_232,http://www.ebi.ac.uk/efo/efo.owl#,0.7341526453945204
sickle cell disorders,obsolete_sickle cell disease,http://www.ebi.ac.uk/efo/EFO_0000697,http://www.ebi.ac.uk/efo/efo.owl#,0.6054548651564605
sickle cell disorders,Sickle cell - hemoglobin C disease,http://www.orpha.net/ORDO/Orphanet_251365,http://www.ebi.ac.uk/efo/efo.owl#,0.5873700138503847
congenital malformations of great veins,congenital anomaly of the great veins,http://www.orpha.net/ORDO/Orphanet_363189,http://www.ebi.ac.uk/efo/efo.owl#,0.7326054739530414
congenital malformations of great veins,congenital heart malformation,http://www.ebi.ac.uk/efo/EFO_0005269,http://www.ebi.ac.uk/efo/efo.owl#,0.6017138650879096
congenital malformations of great veins,congenital mitral malformation,http://www.ebi.ac.uk/efo/EFO_0009539,http://www.ebi.ac.uk/efo/efo.owl#,0.6013509126543101
huntington s disease,Huntington disease,http://www.orpha.net/ORDO/Orphanet_399,http://www.ebi.ac.uk/efo/efo.owl#,0.965351563434734
huntington s disease,Juvenile Huntington disease,http://www.orpha.net/ORDO/Orphanet_248111,http://www.ebi.ac.uk/efo/efo.owl#,0.7760027495412494
huntington s disease,Huntington disease-like 1,http://www.orpha.net/ORDO/Orphanet_157941,http://www.ebi.ac.uk/efo/efo.owl#,0.7491807251553431
cystic fibrosis,Cystic fibrosis,http://www.orpha.net/ORDO/Orphanet_586,http://www.ebi.ac.uk/efo/efo.owl#,0.9980695643564723
cystic fibrosis,fibrosis,http://www.ebi.ac.uk/efo/EFO_0006890,http://www.ebi.ac.uk/efo/efo.owl#,0.7505085685807212
cystic fibrosis,obsolete_cystic fibrosis,http://www.ebi.ac.uk/efo/EFO_0000390,http://www.ebi.ac.uk/efo/efo.owl#,0.6749876636738562
hypertrichosis,Hypertrichosis,http://www.orpha.net/ORDO/Orphanet_79365,http://www.ebi.ac.uk/efo/efo.owl#,0.9917749386943606
hypertrichosis,Sacral hypertrichosis,http://purl.obolibrary.org/obo/HP_0004532,http://www.ebi.ac.uk/efo/efo.owl#,0.7976539460978745
hypertrichosis,hypertrichosis of eyelid,http://purl.obolibrary.org/obo/MONDO_0001334,http://www.ebi.ac.uk/efo/efo.owl#,0.7442528155451862
sarcoidosis,Sarcoidosis,http://www.orpha.net/ORDO/Orphanet_797,http://www.ebi.ac.uk/efo/efo.owl#,0.995410942300942
sarcoidosis,skin sarcoidosis,http://www.ebi.ac.uk/efo/EFO_1000767,http://www.ebi.ac.uk/efo/efo.owl#,0.8555328368514024
sarcoidosis,ocular sarcoidosis,http://www.ebi.ac.uk/efo/EFO_0010723,http://www.ebi.ac.uk/efo/efo.owl#,0.8211681121172831
turner s syndrome,Turner syndrome,http://www.orpha.net/ORDO/Orphanet_881,http://www.ebi.ac.uk/efo/efo.owl#,0.9272449381885098
turner s syndrome,Horner syndrome,http://purl.obolibrary.org/obo/MONDO_0001294,http://www.ebi.ac.uk/efo/efo.owl#,0.6584286651316473
turner s syndrome,Werner syndrome,http://www.orpha.net/ORDO/Orphanet_902,http://www.ebi.ac.uk/efo/efo.owl#,0.6232479368951652
congenital malformations of great arteries,congenital anomaly of the great arteries,http://www.orpha.net/ORDO/Orphanet_98724,http://www.ebi.ac.uk/efo/efo.owl#,0.7256453112423134
congenital malformations of great arteries,congenital heart malformation,http://www.ebi.ac.uk/efo/EFO_0005269,http://www.ebi.ac.uk/efo/efo.owl#,0.6421956384594982
congenital malformations of great arteries,Congenitally uncorrected transposition of the great arteries with cardiac malformation,http://www.orpha.net/ORDO/Orphanet_216729,http://www.ebi.ac.uk/efo/efo.owl#,0.6343180443269725
hereditary factor viii deficiency,factor VII deficiency,http://purl.obolibrary.org/obo/MONDO_0002244,http://www.ebi.ac.uk/efo/efo.owl#,0.81640174375744
hereditary factor viii deficiency,Congenital factor VII deficiency,http://www.orpha.net/ORDO/Orphanet_327,http://www.ebi.ac.uk/efo/efo.owl#,0.7193953036478795
hereditary factor viii deficiency,Combined deficiency of factor V and factor VIII,http://www.orpha.net/ORDO/Orphanet_35909,http://www.ebi.ac.uk/efo/efo.owl#,0.6860955603366091
hereditary factor ix deficiency,factor X deficiency,http://purl.obolibrary.org/obo/MONDO_0002247,http://www.ebi.ac.uk/efo/efo.owl#,0.6984019323825211
hereditary factor ix deficiency,factor V deficiency,http://purl.obolibrary.org/obo/MONDO_0020586,http://www.ebi.ac.uk/efo/efo.owl#,0.6722345062960038
hereditary factor ix deficiency,factor VII deficiency,http://purl.obolibrary.org/obo/MONDO_0002244,http://www.ebi.ac.uk/efo/efo.owl#,0.6327969193281004
congenital malformations of cardiac chambers connections,congenital heart malformation,http://www.ebi.ac.uk/efo/EFO_0005269,http://www.ebi.ac.uk/efo/efo.owl#,0.5187663844929491
congenital malformations of cardiac chambers connections,congenital mitral malformation,http://www.ebi.ac.uk/efo/EFO_0009539,http://www.ebi.ac.uk/efo/efo.owl#,0.5173605811603355
